relative_path,source_path,destination_path,source_size,destination_size,source_sha256,destination_sha256,match
docs/codex-runs/archive/P1/files/repo_overlay/conformance/p1/README.md,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P1/files/repo_overlay/conformance/p1/README.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P1/files/repo_overlay/conformance/p1/README.md,512,512,595726c76ecdcfd17d68a5f7b71a3da16e8fa665b165ceb54895be8589819264,595726c76ecdcfd17d68a5f7b71a3da16e8fa665b165ceb54895be8589819264,yes
docs/codex-runs/archive/P1/files/repo_overlay/contracts/fixtures/p1/audit_extraction_escalation.bundle.json,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P1/files/repo_overlay/contracts/fixtures/p1/audit_extraction_escalation.bundle.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P1/files/repo_overlay/contracts/fixtures/p1/audit_extraction_escalation.bundle.json,2104,2104,898c68ad3cb5933f995e8ed9091975e81cc9c582f47c55188772cdf6f83ea56f,898c68ad3cb5933f995e8ed9091975e81cc9c582f47c55188772cdf6f83ea56f,yes
docs/codex-runs/archive/P1/files/repo_overlay/contracts/fixtures/p1/privacy_redaction_happy_path.bundle.json,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P1/files/repo_overlay/contracts/fixtures/p1/privacy_redaction_happy_path.bundle.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P1/files/repo_overlay/contracts/fixtures/p1/privacy_redaction_happy_path.bundle.json,2125,2125,af6fe6c093ce9b3333c6d48070cdb1aa188c5a54fbe306cc826edb7dd6170c7a,af6fe6c093ce9b3333c6d48070cdb1aa188c5a54fbe306cc826edb7dd6170c7a,yes
docs/codex-runs/archive/P1/files/repo_overlay/contracts/schemas/p1/manifest.json,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P1/files/repo_overlay/contracts/schemas/p1/manifest.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P1/files/repo_overlay/contracts/schemas/p1/manifest.json,525,525,55454230c824bc29527a38bab4ea1e17ef6087462ffe26a6ab249c7c496c1bd5,55454230c824bc29527a38bab4ea1e17ef6087462ffe26a6ab249c7c496c1bd5,yes
docs/codex-runs/archive/P1/files/repo_overlay/verification-policy/src/profile_p1_privacy.rs,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P1/files/repo_overlay/verification-policy/src/profile_p1_privacy.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P1/files/repo_overlay/verification-policy/src/profile_p1_privacy.rs,2546,2546,87a6ec20dbb6b07baeb70cbe7a5355b76160c04084b1c8f1bc4fdc91f63605ed,87a6ec20dbb6b07baeb70cbe7a5355b76160c04084b1c8f1bc4fdc91f63605ed,yes
docs/codex-runs/archive/P1/files/repo_overlay/verification-policy/tests/profile_p1_example_roundtrip.rs,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P1/files/repo_overlay/verification-policy/tests/profile_p1_example_roundtrip.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P1/files/repo_overlay/verification-policy/tests/profile_p1_example_roundtrip.rs,1814,1814,5819bb980d8514d724a6abb0827c95acd1f881d06f1d5ca7773af7976f81597c,5819bb980d8514d724a6abb0827c95acd1f881d06f1d5ca7773af7976f81597c,yes
docs/codex-runs/archive/P1/files/repo_overlay/verification-policy/tests/profile_p1_fixture_conformance.rs,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P1/files/repo_overlay/verification-policy/tests/profile_p1_fixture_conformance.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P1/files/repo_overlay/verification-policy/tests/profile_p1_fixture_conformance.rs,1485,1485,b28a643a1d50eff27969ab1bccc62622b16ef6cb4aa63ac115763dc502e16dd6,b28a643a1d50eff27969ab1bccc62622b16ef6cb4aa63ac115763dc502e16dd6,yes
docs/codex-runs/archive/P2/ARCHIVE_MANIFEST.json,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P2/ARCHIVE_MANIFEST.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P2/ARCHIVE_MANIFEST.json,3905,3905,e9ffd26bd1e76462b7b36f780baa3fac86c77a4826cdd0071cbe68cf9b2d7344,e9ffd26bd1e76462b7b36f780baa3fac86c77a4826cdd0071cbe68cf9b2d7344,yes
docs/codex-runs/archive/P2/RUN_SUMMARY.md,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P2/RUN_SUMMARY.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P2/RUN_SUMMARY.md,1519,1519,b73470517abe63dd9b3759f620777a2b3d69ab91f63c8954a018ce6def466893,b73470517abe63dd9b3759f620777a2b3d69ab91f63c8954a018ce6def466893,yes
docs/codex-runs/archive/P2/SUPERSESSION.md,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P2/SUPERSESSION.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P2/SUPERSESSION.md,225,225,67dcb837ca53af26defed0e1859db4c8911f95d799e94bebe7d7ab53a9438ca1,67dcb837ca53af26defed0e1859db4c8911f95d799e94bebe7d7ab53a9438ca1,yes
docs/codex-runs/archive/P2/files/repo_overlay/CANONICAL_STACK_PROFILE_SPEC_P2_LOCALITY_TENANCY_RESIDENCY_AND_BOUNDARY_OVERLAY.md,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P2/files/repo_overlay/CANONICAL_STACK_PROFILE_SPEC_P2_LOCALITY_TENANCY_RESIDENCY_AND_BOUNDARY_OVERLAY.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P2/files/repo_overlay/CANONICAL_STACK_PROFILE_SPEC_P2_LOCALITY_TENANCY_RESIDENCY_AND_BOUNDARY_OVERLAY.md,6624,6624,fc5941616a0a317e2ace3c7eaa376f915ebb7ccf8cf1a193f10e2ba1231f911c,fc5941616a0a317e2ace3c7eaa376f915ebb7ccf8cf1a193f10e2ba1231f911c,yes
docs/codex-runs/archive/P2/files/repo_overlay/conformance/p2/README.md,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P2/files/repo_overlay/conformance/p2/README.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P2/files/repo_overlay/conformance/p2/README.md,517,517,eb4ee8239b0dea299fbb5d2298196539c74b58dd5af445c6ffc67381f4f0f4fb,eb4ee8239b0dea299fbb5d2298196539c74b58dd5af445c6ffc67381f4f0f4fb,yes
docs/codex-runs/archive/P2/files/repo_overlay/contracts/fixtures/p2/locality_exception_happy_path.bundle.json,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P2/files/repo_overlay/contracts/fixtures/p2/locality_exception_happy_path.bundle.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P2/files/repo_overlay/contracts/fixtures/p2/locality_exception_happy_path.bundle.json,1604,1604,f40b9943006b0fb886503942113cfa3cd8569bb60520cd311503d8039ab8494c,f40b9943006b0fb886503942113cfa3cd8569bb60520cd311503d8039ab8494c,yes
docs/codex-runs/archive/P2/files/repo_overlay/contracts/fixtures/p2/residency_transfer_blocked.bundle.json,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P2/files/repo_overlay/contracts/fixtures/p2/residency_transfer_blocked.bundle.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P2/files/repo_overlay/contracts/fixtures/p2/residency_transfer_blocked.bundle.json,1617,1617,fd11fbb13b2328fa016fd1bc8b7f938c86edfa465585521c04634f30c8522caf,fd11fbb13b2328fa016fd1bc8b7f938c86edfa465585521c04634f30c8522caf,yes
docs/codex-runs/archive/P2/files/repo_overlay/contracts/schemas/p2/manifest.json,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P2/files/repo_overlay/contracts/schemas/p2/manifest.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P2/files/repo_overlay/contracts/schemas/p2/manifest.json,544,544,9d508129bc115aa5c7690a313633bd207e65c28eed8d1794fd5cc425eaa264c5,9d508129bc115aa5c7690a313633bd207e65c28eed8d1794fd5cc425eaa264c5,yes
docs/codex-runs/archive/P2/files/repo_overlay/verification-policy/src/profile_p2_locality.rs,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P2/files/repo_overlay/verification-policy/src/profile_p2_locality.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P2/files/repo_overlay/verification-policy/src/profile_p2_locality.rs,2119,2119,2b9496b2f8c8575a86f02df6290fb901903da07ebfcb628b0716f1183ca4c193,2b9496b2f8c8575a86f02df6290fb901903da07ebfcb628b0716f1183ca4c193,yes
docs/codex-runs/archive/P2/files/repo_overlay/verification-policy/tests/profile_p2_example_roundtrip.rs,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P2/files/repo_overlay/verification-policy/tests/profile_p2_example_roundtrip.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P2/files/repo_overlay/verification-policy/tests/profile_p2_example_roundtrip.rs,1849,1849,424317a452ccde9a78ad90435c8007f1dec66267f95bf8334311ed205260faa0,424317a452ccde9a78ad90435c8007f1dec66267f95bf8334311ed205260faa0,yes
docs/codex-runs/archive/P2/files/repo_overlay/verification-policy/tests/profile_p2_fixture_conformance.rs,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P2/files/repo_overlay/verification-policy/tests/profile_p2_fixture_conformance.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P2/files/repo_overlay/verification-policy/tests/profile_p2_fixture_conformance.rs,1513,1513,4d813c8a2784dfed7a99111f3f2aa0ed702178084daa6dad9398068191ea7004,4d813c8a2784dfed7a99111f3f2aa0ed702178084daa6dad9398068191ea7004,yes
docs/codex-runs/archive/P3/ARCHIVE_MANIFEST.json,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P3/ARCHIVE_MANIFEST.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P3/ARCHIVE_MANIFEST.json,3903,3903,bc0f4ed7de34b3c6ed499088351400582c7a00ff44eb43bb130d4beb9f3d53f2,bc0f4ed7de34b3c6ed499088351400582c7a00ff44eb43bb130d4beb9f3d53f2,yes
docs/codex-runs/archive/P3/RUN_SUMMARY.md,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P3/RUN_SUMMARY.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P3/RUN_SUMMARY.md,1518,1518,09fe793e8178e986e8fe3004baee9939a57cc5871005c4ffe1af0572663abb40,09fe793e8178e986e8fe3004baee9939a57cc5871005c4ffe1af0572663abb40,yes
docs/codex-runs/archive/P3/SUPERSESSION.md,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P3/SUPERSESSION.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P3/SUPERSESSION.md,225,225,0b7ec93989e9940aae6f5dbfd92da05bc7795a2fdc97221593dc97bb1b12cf15,0b7ec93989e9940aae6f5dbfd92da05bc7795a2fdc97221593dc97bb1b12cf15,yes
docs/codex-runs/archive/P3/files/repo_overlay/CANONICAL_STACK_PROFILE_SPEC_P3_ROLE_CATALOG_DUTY_SEGREGATION_AND_APPROVAL_MATRIX.md,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P3/files/repo_overlay/CANONICAL_STACK_PROFILE_SPEC_P3_ROLE_CATALOG_DUTY_SEGREGATION_AND_APPROVAL_MATRIX.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P3/files/repo_overlay/CANONICAL_STACK_PROFILE_SPEC_P3_ROLE_CATALOG_DUTY_SEGREGATION_AND_APPROVAL_MATRIX.md,6290,6290,da02bab8c17ebfe81b78ac3c2a2038cc34bab160f303fb14492ce3d843ceb0eb,da02bab8c17ebfe81b78ac3c2a2038cc34bab160f303fb14492ce3d843ceb0eb,yes
docs/codex-runs/archive/P3/files/repo_overlay/authority-delegation/src/profile_p3_roles.rs,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P3/files/repo_overlay/authority-delegation/src/profile_p3_roles.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P3/files/repo_overlay/authority-delegation/src/profile_p3_roles.rs,2759,2759,947bc37be87fcbe35c9e6cb12469674b4ae57d81837d66e941c1a4d797cc6680,947bc37be87fcbe35c9e6cb12469674b4ae57d81837d66e941c1a4d797cc6680,yes
docs/codex-runs/archive/P3/files/repo_overlay/authority-delegation/tests/profile_p3_example_roundtrip.rs,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P3/files/repo_overlay/authority-delegation/tests/profile_p3_example_roundtrip.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P3/files/repo_overlay/authority-delegation/tests/profile_p3_example_roundtrip.rs,1719,1719,3e0d86c2eb54086e7ddd959c8072f3338cc1c9c355fe78b719b956249f1dfc56,3e0d86c2eb54086e7ddd959c8072f3338cc1c9c355fe78b719b956249f1dfc56,yes
docs/codex-runs/archive/P3/files/repo_overlay/authority-delegation/tests/profile_p3_fixture_conformance.rs,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P3/files/repo_overlay/authority-delegation/tests/profile_p3_fixture_conformance.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P3/files/repo_overlay/authority-delegation/tests/profile_p3_fixture_conformance.rs,1411,1411,ad061be3f5df25b5d0a955535fc0183b87a5ff32208ed4d5cd67267eaed893e1,ad061be3f5df25b5d0a955535fc0183b87a5ff32208ed4d5cd67267eaed893e1,yes
docs/codex-runs/archive/P3/files/repo_overlay/conformance/p3/README.md,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P3/files/repo_overlay/conformance/p3/README.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P3/files/repo_overlay/conformance/p3/README.md,519,519,8a2b54292a2655a68838f6308401863267ffdeac6d18a76cd4f45817740019d6,8a2b54292a2655a68838f6308401863267ffdeac6d18a76cd4f45817740019d6,yes
docs/codex-runs/archive/P3/files/repo_overlay/contracts/fixtures/p3/conflict_recusal_blocked.bundle.json,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P3/files/repo_overlay/contracts/fixtures/p3/conflict_recusal_blocked.bundle.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P3/files/repo_overlay/contracts/fixtures/p3/conflict_recusal_blocked.bundle.json,2067,2067,f66eb2f8cebd12d20bd501b664e010a9c63902e79af110314505880b5873a73d,f66eb2f8cebd12d20bd501b664e010a9c63902e79af110314505880b5873a73d,yes
docs/codex-runs/archive/P3/files/repo_overlay/contracts/fixtures/p3/delegation_matrix_happy_path.bundle.json,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P3/files/repo_overlay/contracts/fixtures/p3/delegation_matrix_happy_path.bundle.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P3/files/repo_overlay/contracts/fixtures/p3/delegation_matrix_happy_path.bundle.json,2140,2140,998454da0de3f810d48a27eaaa42ec3bc56dab8dd4fc72c1eeaad8c0dc84f8cb,998454da0de3f810d48a27eaaa42ec3bc56dab8dd4fc72c1eeaad8c0dc84f8cb,yes
docs/codex-runs/archive/P3/files/repo_overlay/contracts/schemas/p3/manifest.json,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P3/files/repo_overlay/contracts/schemas/p3/manifest.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P3/files/repo_overlay/contracts/schemas/p3/manifest.json,490,490,5639da9ab07e90fde8583ce40089baa0b2d3df36930a39d99ac8c9eb24e33fd1,5639da9ab07e90fde8583ce40089baa0b2d3df36930a39d99ac8c9eb24e33fd1,yes
docs/codex-runs/archive/P4/ARCHIVE_MANIFEST.json,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P4/ARCHIVE_MANIFEST.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P4/ARCHIVE_MANIFEST.json,3921,3921,b8ae5a34283692ae754c1fd265c84777a162b937e8b60d6890e5da4211144692,b8ae5a34283692ae754c1fd265c84777a162b937e8b60d6890e5da4211144692,yes
docs/codex-runs/archive/P4/RUN_SUMMARY.md,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P4/RUN_SUMMARY.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P4/RUN_SUMMARY.md,1527,1527,0fe4e399bca97e13209ce1248bf2a6f7f577564ba1fa1d8f1902c1749e55718e,0fe4e399bca97e13209ce1248bf2a6f7f577564ba1fa1d8f1902c1749e55718e,yes
docs/codex-runs/archive/P4/SUPERSESSION.md,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P4/SUPERSESSION.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P4/SUPERSESSION.md,225,225,95a81d75b46a6b8832e387bd9ffba258897ad890fbd34df7d391b139df563183,95a81d75b46a6b8832e387bd9ffba258897ad890fbd34df7d391b139df563183,yes
docs/codex-runs/archive/P4/files/repo_overlay/CANONICAL_STACK_PROFILE_SPEC_P4_REGULATED_DEPLOYMENT_CONTROL_MAPPING_AND_RECERTIFICATION.md,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P4/files/repo_overlay/CANONICAL_STACK_PROFILE_SPEC_P4_REGULATED_DEPLOYMENT_CONTROL_MAPPING_AND_RECERTIFICATION.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P4/files/repo_overlay/CANONICAL_STACK_PROFILE_SPEC_P4_REGULATED_DEPLOYMENT_CONTROL_MAPPING_AND_RECERTIFICATION.md,6528,6528,c5ecd384ff50f3b08e76dbd10e886115989ec7a7822cf449a900196fc14cf8c6,c5ecd384ff50f3b08e76dbd10e886115989ec7a7822cf449a900196fc14cf8c6,yes
docs/codex-runs/archive/P4/files/repo_overlay/assurance-runtime/src/profile_p4_regulated.rs,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P4/files/repo_overlay/assurance-runtime/src/profile_p4_regulated.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P4/files/repo_overlay/assurance-runtime/src/profile_p4_regulated.rs,2290,2290,acbd583284a13ab3a87fab06b74e6186a6bee802a0a09d78b868da171c8a4587,acbd583284a13ab3a87fab06b74e6186a6bee802a0a09d78b868da171c8a4587,yes
docs/codex-runs/archive/P4/files/repo_overlay/assurance-runtime/tests/profile_p4_example_roundtrip.rs,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P4/files/repo_overlay/assurance-runtime/tests/profile_p4_example_roundtrip.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P4/files/repo_overlay/assurance-runtime/tests/profile_p4_example_roundtrip.rs,1860,1860,9416ca8d031b2ca368a897deb6dfb7259e3068a171f3470fc523eeb3ac1172ed,9416ca8d031b2ca368a897deb6dfb7259e3068a171f3470fc523eeb3ac1172ed,yes
docs/codex-runs/archive/P4/files/repo_overlay/assurance-runtime/tests/profile_p4_fixture_conformance.rs,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P4/files/repo_overlay/assurance-runtime/tests/profile_p4_fixture_conformance.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P4/files/repo_overlay/assurance-runtime/tests/profile_p4_fixture_conformance.rs,1527,1527,a25dcab64e6ffe130e27f704dad7e1bd21a4857c6c9f63c294c5e346002c035e,a25dcab64e6ffe130e27f704dad7e1bd21a4857c6c9f63c294c5e346002c035e,yes
docs/codex-runs/archive/P4/files/repo_overlay/conformance/p4/README.md,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P4/files/repo_overlay/conformance/p4/README.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P4/files/repo_overlay/conformance/p4/README.md,523,523,65f44b3d4664ca694750f79e73642eecebe36b63ebeec7b1146c8a0d2b57a6f9,65f44b3d4664ca694750f79e73642eecebe36b63ebeec7b1146c8a0d2b57a6f9,yes
docs/codex-runs/archive/P4/files/repo_overlay/contracts/fixtures/p4/recertification_overdue_blocked.bundle.json,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P4/files/repo_overlay/contracts/fixtures/p4/recertification_overdue_blocked.bundle.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P4/files/repo_overlay/contracts/fixtures/p4/recertification_overdue_blocked.bundle.json,1630,1630,e68e70f6bdb6f9e3f245634aa60f94048f24e137c4b5cdfea62b1adf454ff61d,e68e70f6bdb6f9e3f245634aa60f94048f24e137c4b5cdfea62b1adf454ff61d,yes
docs/codex-runs/archive/P4/files/repo_overlay/contracts/fixtures/p4/regulated_release_happy_path.bundle.json,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P4/files/repo_overlay/contracts/fixtures/p4/regulated_release_happy_path.bundle.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P4/files/repo_overlay/contracts/fixtures/p4/regulated_release_happy_path.bundle.json,1788,1788,60e2dd987132b02e730ecdc02bcd5b3f3934d887b4edb9b69b200f4654a5083a,60e2dd987132b02e730ecdc02bcd5b3f3934d887b4edb9b69b200f4654a5083a,yes
docs/codex-runs/archive/P4/files/repo_overlay/contracts/schemas/p4/manifest.json,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P4/files/repo_overlay/contracts/schemas/p4/manifest.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P4/files/repo_overlay/contracts/schemas/p4/manifest.json,554,554,e50647126fa317bd3b926cecdf2d4ef3813de3a26a3dfcd3d6f8523ea5b0f7a3,e50647126fa317bd3b926cecdf2d4ef3813de3a26a3dfcd3d6f8523ea5b0f7a3,yes
docs/codex-runs/archive/P5/ARCHIVE_MANIFEST.json,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P5/ARCHIVE_MANIFEST.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P5/ARCHIVE_MANIFEST.json,3909,3909,fa1b5bdade868f723c222f76e61c71647e234d1d928a9f52c20ed65236209e04,fa1b5bdade868f723c222f76e61c71647e234d1d928a9f52c20ed65236209e04,yes
docs/codex-runs/archive/P5/RUN_SUMMARY.md,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P5/RUN_SUMMARY.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P5/RUN_SUMMARY.md,1521,1521,f3c8a20f59a890de127d16347415a3401d7d5f32d38a258c5bcf7fc53423aecd,f3c8a20f59a890de127d16347415a3401d7d5f32d38a258c5bcf7fc53423aecd,yes
docs/codex-runs/archive/P5/SUPERSESSION.md,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P5/SUPERSESSION.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P5/SUPERSESSION.md,225,225,38063269c3999160a039c2970984b1d71c948eb80cee3e197d37150d0afb5044,38063269c3999160a039c2970984b1d71c948eb80cee3e197d37150d0afb5044,yes
docs/codex-runs/archive/P5/files/repo_overlay/CANONICAL_STACK_PROFILE_SPEC_P5_SECTOR_HAZARD_LIBRARY_MONITOR_CATALOG_AND_MITIGATION_PLAYBOOK.md,/home/sikmindz/Coding/Libraries2/docs/codex-runs/archive/P5/files/repo_overlay/CANONICAL_STACK_PROFILE_SPEC_P5_SECTOR_HAZARD_LIBRARY_MONITOR_CATALOG_AND_MITIGATION_PLAYBOOK.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/docs/codex-runs/archive/P5/files/repo_overlay/CANONICAL_STACK_PROFILE_SPEC_P5_SECTOR_HAZARD_LIBRARY_MONITOR_CATALOG_AND_MITIGATION_PLAYBOOK.md,6302,6302,b001b562af5b5f258fa526b5168c3e24a3c7107942de6327a567a6185a6ff22a,b001b562af5b5f258fa526b5168c3e24a3c7107942de6327a567a6185a6ff22a,yes
